"state","placefp","cbsa10","stab","placenm","cbsaname10","pop10","afact"
"State code","Place code","CBSA (2010)","State abbreviation","Place name","2010 CBSA name","Population (2010)","placefp to cbsa10 allocation factor"
"01","39280","13820","AL","Kansas town, AL","Birmingham-Hoover, AL Metropolitan Statistical Area",226,1 
"01","39472","10760","AL","Kellyton town, AL","Alexander City, AL Micropolitan Statistical Area",217,1 
"01","39520","99999","AL","Kennedy town, AL","99999",447,1 
"01","39784","22520","AL","Killen town, AL","Florence-Muscle Shoals, AL Metropolitan Statistical Area",1108,1 
"01","39856","13820","AL","Kimberly town, AL","Birmingham-Hoover, AL Metropolitan Statistical Area",2711,1 
"01","40072","20020","AL","Kinsey town, AL","Dothan, AL Metropolitan Statistical Area",2198,1 
"01","40096","21460","AL","Kinston town, AL","Enterprise-Ozark, AL Micropolitan Statistical Area",540,1 
"01","40648","17980","AL","Ladonia CDP, AL","Columbus, GA-AL Metropolitan Statistical Area",3142,1 
"01","40672","46740","AL","La Fayette city, AL","Valley, AL Micropolitan Statistical Area",3003,1 
"01","40888","22840","AL","Lakeview town, AL","Fort Payne, AL Micropolitan Statistical Area",143,1 
"01","40928","46220","AL","Lake View town, AL","Tuscaloosa, AL Metropolitan Statistical Area",1943,1 
"01","41296","46740","AL","Lanett city, AL","Valley, AL Micropolitan Statistical Area",6468,1 
"01","41368","42460","AL","Langston town, AL","Scottsboro, AL Micropolitan Statistical Area",270,1 
"01","41968","13820","AL","Leeds city, AL","Birmingham-Hoover, AL Metropolitan Statistical Area",11773,1 
"01","42016","99999","AL","Leesburg town, AL","99999",1027,1 
"01","42160","22520","AL","Leighton town, AL","Florence-Muscle Shoals, AL Metropolitan Statistical Area",729,1 
"01","42304","99999","AL","Leroy CDP, AL","99999",911,1 
"01","42352","26620","AL","Lester town, AL","Huntsville, AL Metropolitan Statistical Area",111,1 
"01","42472","21460","AL","Level Plains town, AL","Enterprise-Ozark, AL Micropolitan Statistical Area",2085,1 
"01","42640","22520","AL","Lexington town, AL","Florence-Muscle Shoals, AL Metropolitan Statistical Area",735,1 
"01","42808","99999","AL","Libertyville town, AL","99999",117,1 
"01","43120","45180","AL","Lincoln city, AL","Talladega-Sylacauga, AL Micropolitan Statistical Area",6266,1 
"01","43240","99999","AL","Linden city, AL","99999",2123,1 
"01","43264","99999","AL","Lineville city, AL","99999",2395,1 
"01","43336","13820","AL","Lipscomb city, AL","Birmingham-Hoover, AL Metropolitan Statistical Area",2210,1 
"01","43384","99999","AL","Lisman town, AL","99999",539,1 
"01","43648","22520","AL","Littleville town, AL","Florence-Muscle Shoals, AL Metropolitan Statistical Area",1011,1 
"01","43720","99999","AL","Livingston city, AL","99999",3485,1 
"01","43744","12220","AL","Loachapoka town, AL","Auburn-Opelika, AL Metropolitan Statistical Area",180,1 
"01","43816","99999","AL","Lockhart town, AL","99999",516,1 
"01","43888","13820","AL","Locust Fork town, AL","Birmingham-Hoover, AL Metropolitan Statistical Area",1186,1 
"01","44160","23460","AL","Lookout Mountain CDP, AL","Gadsden, AL Metropolitan Statistical Area",1621,1 
"01","44344","21640","AL","Louisville town, AL","Eufaula, AL-GA Micropolitan Statistical Area",519,1 
"01","44536","33860","AL","Lowndesboro town, AL","Montgomery, AL Metropolitan Statistical Area",115,1 
"01","44608","19300","AL","Loxley town, AL","Daphne-Fairhope-Foley, AL Micropolitan Statistical Area",1632,1 
"01","44728","99999","AL","Luverne city, AL","99999",2800,1 
"01","44800","99999","AL","Lynn town, AL","99999",659,1 
"01","45208","13820","AL","McDonald Chapel CDP, AL","Birmingham-Hoover, AL Metropolitan Statistical Area",717,1 
"01","45316","99999","AL","Macedonia CDP, AL","99999",292,1 
"01","45472","99999","AL","McIntosh town, AL","99999",238,1 
"01","45496","99999","AL","McKenzie town, AL","99999",530,1 
"01","45640","99999","AL","McMullen town, AL","99999",10,1 
"01","45784","26620","AL","Madison city, AL","Huntsville, AL Metropolitan Statistical Area",42938,1 
"01","45904","20020","AL","Madrid town, AL","Dothan, AL Metropolitan Statistical Area",350,1 
"01","46072","19300","AL","Magnolia Springs town, AL","Daphne-Fairhope-Foley, AL Micropolitan Statistical Area",723,1 
"01","46192","99999","AL","Malcolm CDP, AL","99999",187,1 
"01","46264","20020","AL","Malvern town, AL","Dothan, AL Metropolitan Statistical Area",1448,1 
"01","46504","13820","AL","Maplesville town, AL","Birmingham-Hoover, AL Metropolitan Statistical Area",708,1 
"01","46600","33860","AL","Marbury CDP, AL","Montgomery, AL Metropolitan Statistical Area",1418,1 
"01","46696","13820","AL","Margaret town, AL","Birmingham-Hoover, AL Metropolitan Statistical Area",4428,1 
"01","46768","99999","AL","Marion city, AL","99999",3686,1 
"01","47728","13820","AL","Maytown town, AL","Birmingham-Hoover, AL Metropolitan Statistical Area",385,1 
"01","47740","13820","AL","Meadowbrook CDP, AL","Birmingham-Hoover, AL Metropolitan Statistical Area",8769,1 
"01","47848","99999","AL","Megargel CDP, AL","99999",62,1 
"01","48052","99999","AL","Memphis town, AL","99999",29,1 
"01","48064","22840","AL","Mentone town, AL","Fort Payne, AL Micropolitan Statistical Area",360,1 
"01","48112","26620","AL","Meridianville CDP, AL","Huntsville, AL Metropolitan Statistical Area",6021,1 
"01","48376","13820","AL","Midfield city, AL","Birmingham-Hoover, AL Metropolitan Statistical Area",5365,1 
"01","48400","21460","AL","Midland City town, AL","Enterprise-Ozark, AL Micropolitan Statistical Area",2344,1 
"01","48424","99999","AL","Midway town, AL","99999",499,1 
"01","48616","45180","AL","Mignon CDP, AL","Talladega-Sylacauga, AL Micropolitan Statistical Area",1284,1 
"01","48712","33860","AL","Millbrook city, AL","Montgomery, AL Metropolitan Statistical Area",14640,1 
"01","48784","99999","AL","Millerville CDP, AL","99999",278,1 
"01","48808","99999","AL","Millport town, AL","99999",1049,1 
"01","48832","99999","AL","Millry town, AL","99999",546,1 
"01","49072","13820","AL","Minor CDP, AL","Birmingham-Hoover, AL Metropolitan Statistical Area",1094,1 
"01","50000","33660","AL","Mobile city, AL","Mobile, AL Metropolitan Statistical Area",195111,1 
"01","50192","99999","AL","Monroeville city, AL","99999",6519,1 
"01","50312","13820","AL","Montevallo city, AL","Birmingham-Hoover, AL Metropolitan Statistical Area",6323,1 
"01","51000","33860","AL","Montgomery city, AL","Montgomery, AL Metropolitan Statistical Area",205764,1 
"01","51096","13820","AL","Moody city, AL","Birmingham-Hoover, AL Metropolitan Statistical Area",11726,1 
"01","51216","26620","AL","Moores Mill CDP, AL","Huntsville, AL Metropolitan Statistical Area",5682,1 
"01","51264","26620","AL","Mooresville town, AL","Huntsville, AL Metropolitan Statistical Area",53,1 
"01","51456","13820","AL","Morris town, AL","Birmingham-Hoover, AL Metropolitan Statistical Area",1859,1 
"01","51468","99999","AL","Morrison Crossroads CDP, AL","99999",219,1 
"01","51520","33860","AL","Mosses town, AL","Montgomery, AL Metropolitan Statistical Area",1029,1 
"01","51600","19460","AL","Moulton city, AL","Decatur, AL Metropolitan Statistical Area",3471,1 
"01","51648","46220","AL","Moundville town, AL","Tuscaloosa, AL Metropolitan Statistical Area",2427,1 
"01","51696","13820","AL","Mountain Brook city, AL","Birmingham-Hoover, AL Metropolitan Statistical Area",20413,1 
"01","52320","10760","AL","Mount Olive CDP, AL","Alexander City, AL Micropolitan Statistical Area",371,1 
"01","52344","13820","AL","Mount Olive CDP, AL","Birmingham-Hoover, AL Metropolitan Statistical Area",4079,1 
"01","52608","33660","AL","Mount Vernon town, AL","Mobile, AL Metropolitan Statistical Area",1574,1 
"01","52680","33660","AL","Movico CDP, AL","Mobile, AL Metropolitan Statistical Area",305,1 
"01","52776","13820","AL","Mulga town, AL","Birmingham-Hoover, AL Metropolitan Statistical Area",836,1 
"01","52848","45180","AL","Munford town, AL","Talladega-Sylacauga, AL Micropolitan Statistical Area",1292,1 
"01","53016","22520","AL","Muscle Shoals city, AL","Florence-Muscle Shoals, AL Metropolitan Statistical Area",13146,1 
"01","53112","99999","AL","Myrtlewood town, AL","99999",130,1 
"01","53208","99999","AL","Nanafalia CDP, AL","99999",94,1 
"01","53232","11500","AL","Nances Creek CDP, AL","Anniston-Oxford, AL Metropolitan Statistical Area",407,1 
"01","53256","21460","AL","Napier Field town, AL","Enterprise-Ozark, AL Micropolitan Statistical Area",354,1 
"01","53376","99999","AL","Natural Bridge town, AL","99999",37,1 
"01","53400","13820","AL","Nauvoo town, AL","Birmingham-Hoover, AL Metropolitan Statistical Area",220,0.995 
"01","53400","99999","AL","Nauvoo town, AL","99999",1,0.005 
"01","53448","13820","AL","Nectar town, AL","Birmingham-Hoover, AL Metropolitan Statistical Area",345,1 
"01","53472","99999","AL","Needham town, AL","99999",94,1 
"01","53784","46220","AL","Newbern town, AL","Tuscaloosa, AL Metropolitan Statistical Area",186,1 
"01","53856","21460","AL","New Brockton town, AL","Enterprise-Ozark, AL Micropolitan Statistical Area",1146,1 
"01","54168","26620","AL","New Hope city, AL","Huntsville, AL Metropolitan Statistical Area",2810,1 
"01","54312","26620","AL","New Market CDP, AL","Huntsville, AL Metropolitan Statistical Area",1597,1 
"01","54432","10760","AL","New Site town, AL","Alexander City, AL Micropolitan Statistical Area",773,1 
"01","54480","21460","AL","Newton town, AL","Enterprise-Ozark, AL Micropolitan Statistical Area",1511,1 
"01","54582","23460","AL","New Union CDP, AL","Gadsden, AL Metropolitan Statistical Area",955,1 
"01","54600","20020","AL","Newville town, AL","Dothan, AL Metropolitan Statistical Area",539,1 
"01","55044","19460","AL","North Courtland town, AL","Decatur, AL Metropolitan Statistical Area",632,1 
"01","55152","13820","AL","North Johns town, AL","Birmingham-Hoover, AL Metropolitan Statistical Area",145,1 
"01","55200","46220","AL","Northport city, AL","Tuscaloosa, AL Metropolitan Statistical Area",23330,1 
"01","55440","12220","AL","Notasulga town, AL","Auburn-Opelika, AL Metropolitan Statistical Area",75,0.078 
"01","55440","46260","AL","Notasulga town, AL","Tuskegee, AL Micropolitan Statistical Area",890,0.922 
"01","55752","45180","AL","Oak Grove town, AL","Talladega-Sylacauga, AL Micropolitan Statistical Area",528,1 
"01","55848","99999","AL","Oak Hill town, AL","99999",26,1 
"01","55992","13820","AL","Oakman town, AL","Birmingham-Hoover, AL Metropolitan Statistical Area",789,1 
"01","56400","13820","AL","Odenville town, AL","Birmingham-Hoover, AL Metropolitan Statistical Area",3585,1 
"01","56472","11500","AL","Ohatchee town, AL","Anniston-Oxford, AL Metropolitan Statistical Area",1170,1 
"01","57000","13820","AL","Oneonta city, AL","Birmingham-Hoover, AL Metropolitan Statistical Area",6567,1 
"01","57024","99999","AL","Onycha town, AL","99999",184,1 
"01","57048","12220","AL","Opelika city, AL","Auburn-Opelika, AL Metropolitan Statistical Area",26477,1 
"01","57120","99999","AL","Opp city, AL","99999",6659,1 
"01","57144","19300","AL","Orange Beach city, AL","Daphne-Fairhope-Foley, AL Micropolitan Statistical Area",5441,1 
"01","57240","42820","AL","Orrville town, AL","Selma, AL Micropolitan Statistical Area",204,1 
"01","57384","10760","AL","Our Town CDP, AL","Alexander City, AL Micropolitan Statistical Area",641,1 
"01","57504","26620","AL","Owens Cross Roads town, AL","Huntsville, AL Metropolitan Statistical Area",1521,1 
"01","57576","11500","AL","Oxford city, AL","Anniston-Oxford, AL Metropolitan Statistical Area",17197,0.806 
"01","57576","45180","AL","Oxford city, AL","Talladega-Sylacauga, AL Micropolitan Statistical Area",4151,0.194 
"01","57648","21460","AL","Ozark city, AL","Enterprise-Ozark, AL Micropolitan Statistical Area",14907,1 
"01","57696","42460","AL","Paint Rock town, AL","Scottsboro, AL Micropolitan Statistical Area",210,1 
"01","57912","99999","AL","Panola CDP, AL","99999",144,1 
"01","58272","13820","AL","Parrish town, AL","Birmingham-Hoover, AL Metropolitan Statistical Area",982,1 
"01","58848","13820","AL","Pelham city, AL","Birmingham-Hoover, AL Metropolitan Statistical Area",21352,1 
"01","58896","13820","AL","Pell City city, AL","Birmingham-Hoover, AL Metropolitan Statistical Area",12695,1 
"01","58968","99999","AL","Pennington town, AL","99999",221,1 
"01","59016","46740","AL","Penton CDP, AL","Valley, AL Micropolitan Statistical Area",201,1 
"01","59088","19300","AL","Perdido Beach town, AL","Daphne-Fairhope-Foley, AL Micropolitan Statistical Area",581,1 
"01","59232","99999","AL","Peterman CDP, AL","99999",89,1 
"01","59328","99999","AL","Petrey town, AL","99999",58,1 
"01","59472","12220","AL","Phenix City city, AL","Auburn-Opelika, AL Metropolitan Statistical Area",4153,0.127 
"01","59472","17980","AL","Phenix City city, AL","Columbus, GA-AL Metropolitan Statistical Area",28669,0.873 
"01","59496","99999","AL","Phil Campbell town, AL","99999",1148,1 
"01","59592","99999","AL","Pickensville town, AL","99999",608,1 
"01","59640","11500","AL","Piedmont city, AL","Anniston-Oxford, AL Metropolitan Statistical Area",4878,1 
"01","59760","33860","AL","Pike Road town, AL","Montgomery, AL Metropolitan Statistical Area",5406,1 
"01","59832","21460","AL","Pinckard town, AL","Enterprise-Ozark, AL Micropolitan Statistical Area",647,1 
"01","59880","99999","AL","Pine Apple town, AL","99999",132,1 
"01","60240","99999","AL","Pine Hill town, AL","99999",975,1 
"01","60264","33860","AL","Pine Level CDP, AL","Montgomery, AL Metropolitan Statistical Area",4183,1 
"01","60372","22840","AL","Pine Ridge town, AL","Fort Payne, AL Micropolitan Statistical Area",282,1 
"01","60648","13820","AL","Pinson city, AL","Birmingham-Hoover, AL Metropolitan Statistical Area",7163,1 
"01","60720","42460","AL","Pisgah town, AL","Scottsboro, AL Micropolitan Statistical Area",722,1 
"01","61008","13820","AL","Pleasant Grove city, AL","Birmingham-Hoover, AL Metropolitan Statistical Area",10110,1 
"01","61038","42460","AL","Pleasant Groves town, AL","Scottsboro, AL Micropolitan Statistical Area",420,1 
"01","61488","19300","AL","Point Clear CDP, AL","Daphne-Fairhope-Foley, AL Micropolitan Statistical Area",2125,1 
"01","61536","99999","AL","Pollard town, AL","99999",137,1 
"01","62075","22840","AL","Powell town, AL","Fort Payne, AL Micropolitan Statistical Area",955,1 
"01","62328","33860","AL","Prattville city, AL","Montgomery, AL Metropolitan Statistical Area",33960,1 
"01","62472","19460","AL","Priceville town, AL","Decatur, AL Metropolitan Statistical Area",2658,1 
"01","62496","33660","AL","Prichard city, AL","Mobile, AL Metropolitan Statistical Area",22659,1 
"01","62688","99999","AL","Providence town, AL","99999",223,1 
"01","62952","99999","AL","Putnam CDP, AL","99999",193,1 
"01","63216","13820","AL","Ragland town, AL","Birmingham-Hoover, AL Metropolitan Statistical Area",1639,1 
"01","63288","23460","AL","Rainbow City city, AL","Gadsden, AL Metropolitan Statistical Area",9602,1 
"01","63336","22840","AL","Rainsville city, AL","Fort Payne, AL Micropolitan Statistical Area",4948,1 
"01","63408","99999","AL","Ranburne town, AL","99999",409,1 
"01","63495","10760","AL","Ray CDP, AL","Alexander City, AL Micropolitan Statistical Area",443,1 
"01","63576","99999","AL","Red Bay city, AL","99999",3158,1 
"01","63730","33860","AL","Redland CDP, AL","Montgomery, AL Metropolitan Statistical Area",3736,1 
"01","63768","99999","AL","Red Level town, AL","99999",487,1 
"01","63912","26620","AL","Redstone Arsenal CDP, AL","Huntsville, AL Metropolitan Statistical Area",1946,1 
"01","63984","23460","AL","Reece City town, AL","Gadsden, AL Metropolitan Statistical Area",653,1 
"01","64040","10760","AL","Reeltown CDP, AL","Alexander City, AL Micropolitan Statistical Area",766,1 
"01","64104","99999","AL","Reform town, AL","99999",1702,1 
"01","64152","20020","AL","Rehobeth town, AL","Dothan, AL Metropolitan Statistical Area",1297,1 
"01","64368","99999","AL","Repton town, AL","99999",282,1 
"01","64656","23460","AL","Ridgeville town, AL","Gadsden, AL Metropolitan Statistical Area",112,1 
"01","64776","99999","AL","River Falls town, AL","99999",526,1 
"01","64920","13820","AL","Riverside town, AL","Birmingham-Hoover, AL Metropolitan Statistical Area",2208,1 
"01","65016","99999","AL","Riverview town, AL","99999",184,1 
"01","65040","99999","AL","Roanoke city, AL","99999",6074,1 
"01","65208","19300","AL","Robertsdale city, AL","Daphne-Fairhope-Foley, AL Micropolitan Statistical Area",5276,1 
"01","65412","13820","AL","Rock Creek CDP, AL","Birmingham-Hoover, AL Metropolitan Statistical Area",1456,1 
"01","65472","10760","AL","Rockford town, AL","Alexander City, AL Micropolitan Statistical Area",477,1 
"01","65592","99999","AL","Rock Mills CDP, AL","99999",600,1 
"01","65784","99999","AL","Rockville CDP, AL","99999",43,1 
"01","66216","22520","AL","Rogersville town, AL","Florence-Muscle Shoals, AL Metropolitan Statistical Area",1257,1 
"01","66408","13820","AL","Rosa town, AL","Birmingham-Hoover, AL Metropolitan Statistical Area",316,1 
"01","67056","99999","AL","Russellville city, AL","99999",9830,1 
"01","67176","99999","AL","Rutledge town, AL","99999",467,1 
"01","67536","22520","AL","St. Florian town, AL","Florence-Muscle Shoals, AL Metropolitan Statistical Area",413,1 
"01","67584","99999","AL","St. Stephens CDP, AL","99999",495,1 
"01","67608","11500","AL","Saks CDP, AL","Anniston-Oxford, AL Metropolitan Statistical Area",10744,1 
"01","67800","20020","AL","Samson city, AL","Dothan, AL Metropolitan Statistical Area",1940,1 
"01","67920","22840","AL","Sand Rock town, AL","Fort Payne, AL Micropolitan Statistical Area",23,0.041 
"01","67920","99999","AL","Sand Rock town, AL","99999",537,0.959 
"01","68016","99999","AL","Sanford town, AL","99999",241,1 
"01","68160","33660","AL","Saraland city, AL","Mobile, AL Metropolitan Statistical Area",13405,1 
"01","68280","10700","AL","Sardis City town, AL","Albertville, AL Micropolitan Statistical Area",6,0.004 
"01","68280","23460","AL","Sardis City town, AL","Gadsden, AL Metropolitan Statistical Area",1698,0.996 
"01","68352","33660","AL","Satsuma city, AL","Mobile, AL Metropolitan Statistical Area",6168,1 
"01","68736","42460","AL","Scottsboro city, AL","Scottsboro, AL Micropolitan Statistical Area",14770,1 
"01","69000","42460","AL","Section town, AL","Scottsboro, AL Micropolitan Statistical Area",770,1 
"01","69120","42820","AL","Selma city, AL","Selma, AL Micropolitan Statistical Area",20756,1 
